episode_index,length,mean_jerk,max_accel,reversal_rate,path_efficiency,mean_speed,terminal_success,iso_raw,quality,flagged
195,100,1.75031998171194,11.330016676873084,0.1262626262626262,0.2501049349772779,9.660782280160683,0.0,-0.40072940817031555,0.9000449401539068,False
196,105,1.6895930420837255,9.078303405938698,0.1682692307692307,0.1298252907210208,9.69646358037518,0.0,-0.39115984939442205,0.9319910875644392,False
197,167,1.8655790758736823,11.282595274759649,0.1566265060240964,0.0967165267049725,10.038100879080757,0.0,-0.3880477282756166,0.9423803105525708,False
198,125,1.8525257551239784,10.163031941367391,0.1774193548387097,0.1823119090061784,9.168599798047923,0.0,-0.3851692958088863,0.951989408531578,False
199,153,2.4229654999735315,16.737940622724743,0.1414473684210526,0.1228682911457146,12.070903815827611,0.0,-0.41720161808829964,0.8450556079871246,False
200,167,1.8921180184848083,13.63451905957241,0.1114457831325301,0.0997579861873566,10.973003924651886,0.0,-0.42708927285209747,0.8120475577701756,False
201,92,1.4661429001284338,8.278204426717076,0.1373626373626373,0.4877748853099213,6.400066722966485,0.0,-0.5127817762732207,0.5259794735064732,False
202,167,2.4492868373252965,12.41114842776276,0.1415662650602409,0.1128343774247246,13.034158463148188,0.0,-0.4499939863739748,0.735584538763577,False
203,150,1.750614082182866,12.071599030717834,0.197986577181208,0.1990927997824896,7.659159525718929,0.0,-0.4140874133333828,0.8554517867971415,False
204,133,1.5429370767137232,13.298227919145544,0.178030303030303,0.0795031956893354,9.141419602166502,0.0,-0.39666530847743736,0.9136121621042902,False
205,49,2.0437640690214054,8.73940920117855,0.1041666666666666,0.4347780431210332,11.039947628561151,0.0,-0.5996201967596048,0.23608596360462314,True
